Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,City,Region,Distance_KM,Pickup_Delay_Minutes,Demand_Pressure,Festival,Is_Monsoon
SYN2024022500121,27,4.7,26.918932,75.722735,26.95382,75.653516,2024-02-25,18:16:06,18:21:06,Windy,Medium,scooter,Urban,46,Grocery,Jaipur,North,6.86,5,0.883,None,False
SYN2024022500561,21,4.6,20.310216,85.783081,20.426223,85.703448,2024-02-25,12:09:02,12:24:02,Windy,Jam,van,Other,90,Apparel,Bhubaneswar,East,8.3,15,0.883,None,False
SYN2024022500086,34,4.5,22.387598,88.247273,22.49623,88.151005,2024-02-25,20:53:23,21:15:23,Windy,Jam,motorcycle,Metropolitian,78,Pet Supplies,Kolkata,East,9.9,22,0.883,None,False
SYN2024022500191,45,4.7,22.459132,88.245774,22.537348,88.1878,2024-02-25,13:25:38,13:38:38,Sandstorms,Low,scooter,Urban,27,Cosmetics,Kolkata,East,5.96,13,0.883,None,False
SYN2024022500439,33,4.8,26.804788,75.754629,26.696143,75.789794,2024-02-25,23:35:01,23:47:01,Windy,Low,scooter,Urban,38,Outdoors,Jaipur,North,3.5,12,0.883,None,False
SYN2024022500467,30,4.8,18.463502,73.987768,18.509411,73.992212,2024-02-25,22:03:44,22:13:44,Stormy,Medium,motorcycle,Metropolitian,64,Sports,Pune,West,0.5,10,0.883,None,False
SYN2024022500520,28,4.8,26.78612,81.034383,26.85699,81.192443,2024-02-25,19:11:40,19:20:40,Cloudy,Low,motorcycle,Metropolitian,91,Snacks,Lucknow,North,15.69,9,0.883,None,False
SYN2024022500332,28,4.6,26.868353,75.838401,26.840617,76.034745,2024-02-25,22:42:13,22:46:13,Sunny,Low,motorcycle,Metropolitian,78,Books,Jaipur,North,19.48,4,0.883,None,False
SYN2024022500437,40,4.6,17.276638,78.433053,17.353101,78.530868,2024-02-25,20:10:59,20:24:59,Sunny,Jam,scooter,Metropolitian,46,Cosmetics,Hyderabad,South,10.38,14,0.883,None,False
SYN2024022500213,21,4.4,18.486064,73.823444,18.355529,73.719051,2024-02-25,19:04:11,19:16:11,Sandstorms,Low,motorcycle,Metropolitian,79,Snacks,Pune,West,11.02,12,0.883,None,False
SYN2024022500411,32,4.9,12.887981,77.501574,12.907313,77.394623,2024-02-25,12:30:43,12:47:43,Fog,Jam,scooter,Urban,80,Jewelry,Bengaluru,South,11.59,17,0.883,None,False
SYN2024022500485,26,4.7,22.595985,75.802548,22.48384,75.884747,2024-02-25,17:56:43,18:04:43,Fog,Medium,motorcycle,Metropolitian,98,Apparel,Indore,Central,8.44,8,0.883,None,False
SYN2024022500201,22,5.0,20.329829,85.926007,20.355775,85.759686,2024-02-25,17:43:08,17:58:08,Sunny,Jam,motorcycle,Metropolitian,77,Grocery,Bhubaneswar,East,17.34,15,0.883,None,False
SYN2024022600708,24,3.8,19.124183,72.917807,19.217856,72.932112,2024-02-26,19:50:28,19:58:28,Sunny,Medium,motorcycle,Metropolitian,45,Shoes,Mumbai,West,1.51,8,0.892,None,False
SYN2024022600252,33,4.7,22.906181,75.881094,22.867325,75.675941,2024-02-26,23:32:42,23:43:42,Sandstorms,Medium,motorcycle,Metropolitian,75,Cosmetics,Indore,Central,21.02,11,0.892,None,False
SYN2024022600422,25,4.6,23.255103,77.499784,23.298452,77.334892,2024-02-26,18:00:38,18:10:38,Sandstorms,Low,scooter,Metropolitian,67,Cosmetics,Bhopal,Central,16.84,10,0.892,None,False
SYN2024022600760,26,4.6,23.241925,77.354721,23.21341,77.188404,2024-02-26,14:19:13,14:28:13,Sunny,Low,motorcycle,Metropolitian,63,Outdoors,Bhopal,Central,16.99,9,0.892,None,False
SYN2024022600821,18,4.8,19.084643,73.115536,19.100389,73.160564,2024-02-26,19:16:18,19:21:18,Cloudy,Medium,scooter,Metropolitian,66,Home,Mumbai,West,4.73,5,0.892,None,False
SYN2024022600772,28,4.7,13.131186,77.678907,13.124743,77.647802,2024-02-26,18:25:55,18:32:55,Fog,Medium,scooter,Metropolitian,69,Kitchen,Bengaluru,South,3.37,7,0.892,None,False
SYN2024022600798,18,4.9,23.062947,72.629701,23.108201,72.679924,2024-02-26,21:23:59,21:28:59,Stormy,Medium,scooter,Metropolitian,76,Apparel,Ahmedabad,West,5.14,5,0.892,None,False
SYN2024022600847,35,4.4,20.250574,85.736037,20.169964,85.679911,2024-02-26,21:55:56,22:03:56,Fog,Medium,scooter,Metropolitian,88,Pet Supplies,Bhubaneswar,East,5.86,8,0.892,None,False
SYN2024022600838,34,4.7,22.645539,88.451686,22.774317,88.425363,2024-02-26,17:59:28,18:05:28,Windy,Medium,motorcycle,Metropolitian,34,Clothing,Kolkata,East,2.71,6,0.892,None,False
SYN2024022600520,25,4.6,28.545488,77.166577,28.604271,77.549822,2024-02-26,23:07:46,23:20:46,Sandstorms,Jam,motorcycle,Metropolitian,138,Kitchen,Delhi,North,35.0,13,0.892,None,False
SYN2024022600642,20,4.4,26.883957,81.080909,26.679756,81.104341,2024-02-26,22:21:22,22:35:22,Stormy,Medium,motorcycle,Metropolitian,64,Apparel,Lucknow,North,2.36,14,0.892,None,False
SYN2024022600446,24,4.8,17.333607,78.391947,17.372177,78.408406,2024-02-26,17:21:32,17:43:32,Sunny,Jam,scooter,Metropolitian,56,Skincare,Hyderabad,South,1.75,22,0.892,None,False
SYN2024022600060,34,5.0,19.031679,72.770714,19.066999,72.801359,2024-02-26,08:04:53,08:19:53,Windy,Jam,scooter,Urban,30,Clothing,Mumbai,West,3.22,15,0.892,None,False
SYN2024022600487,28,4.7,23.450282,77.356993,23.150712,77.362014,2024-02-26,19:29:05,19:40:05,Stormy,Low,motorcycle,Urban,60,Home,Bhopal,Central,0.78,11,0.892,None,False
SYN2024022600191,36,4.4,18.495004,73.86595,18.60761,73.899941,2024-02-26,20:22:31,20:38:31,Cloudy,Jam,scooter,Metropolitian,86,Skincare,Pune,West,3.59,16,0.892,None,False
SYN2024022600861,32,4.4,17.42882,78.549497,17.320054,78.677683,2024-02-26,23:08:14,23:27:14,Sandstorms,Jam,scooter,Other,63,Shoes,Hyderabad,South,13.6,19,0.892,None,False
SYN2024022600802,19,4.6,22.564994,88.408969,22.604847,88.163429,2024-02-26,19:26:41,19:44:41,Sunny,Jam,scooter,Metropolitian,85,Jewelry,Kolkata,East,25.21,18,0.892,None,False
SYN2024022600279,28,4.6,28.497581,77.202363,28.587545,77.029665,2024-02-26,11:35:53,11:38:53,Windy,Low,scooter,Urban,54,Electronics,Delhi,North,16.87,3,0.892,None,False
SYN2024022600671,31,4.6,22.750384,75.738088,22.773782,75.790969,2024-02-26,11:32:17,11:44:17,Stormy,Low,motorcycle,Urban,42,Books,Indore,Central,5.42,12,0.892,None,False
SYN2024022600545,27,4.8,23.170399,77.492834,22.99092,77.444727,2024-02-26,21:45:59,21:49:59,Windy,Medium,van,Metropolitian,54,Jewelry,Bhopal,Central,4.93,4,0.892,None,False
SYN2024022600367,37,4.5,22.770464,75.856888,22.816539,75.802441,2024-02-26,17:16:38,17:28:38,Windy,Medium,scooter,Metropolitian,51,Outdoors,Indore,Central,5.58,12,0.892,None,False
SYN2024022600506,20,4.3,28.470852,77.229648,28.504406,77.21374,2024-02-26,22:16:23,22:33:23,Windy,Medium,scooter,Metropolitian,49,Sports,Delhi,North,1.56,17,0.892,None,False
SYN2024022600203,29,4.4,17.462694,78.526616,17.56008,78.553541,2024-02-26,08:41:14,09:00:14,Stormy,Jam,scooter,Metropolitian,56,Pet Supplies,Hyderabad,South,2.86,19,0.892,None,False
SYN2024022600104,28,4.7,23.283553,77.383884,23.255533,77.345745,2024-02-26,21:59:07,22:10:07,Windy,Low,motorcycle,Metropolitian,54,Toys,Bhopal,Central,3.9,11,0.892,None,False
SYN2024022600321,36,4.5,26.993884,75.732085,27.100849,75.665868,2024-02-26,09:39:11,09:45:11,Sandstorms,Low,motorcycle,Metropolitian,30,Kitchen,Jaipur,North,6.56,6,0.892,None,False
SYN2024022600108,47,4.8,13.098376,80.237322,12.932773,80.35344,2024-02-26,17:39:50,17:55:50,Sunny,Jam,van,Metropolitian,90,Outdoors,Chennai,South,12.58,16,0.892,None,False
SYN2024022600007,35,4.7,22.616412,88.379374,22.45159,88.599155,2024-02-26,17:30:56,17:38:56,Sunny,Low,motorcycle,Metropolitian,76,Toys,Kolkata,East,22.58,8,0.892,None,False
SYN2024022600398,29,4.6,22.930085,72.660896,22.893838,72.813073,2024-02-26,17:24:24,17:36:24,Cloudy,Medium,motorcycle,Metropolitian,110,Skincare,Ahmedabad,West,15.59,12,0.892,None,False
SYN2024022600493,28,4.8,13.072808,77.494623,12.952061,77.515814,2024-02-26,12:08:12,12:20:12,Sunny,Low,van,Metropolitian,53,Toys,Bengaluru,South,2.31,12,0.892,None,False
SYN2024022600002,32,4.8,23.169452,77.491082,23.360706,77.406101,2024-02-26,17:53:48,18:08:48,Sandstorms,Jam,motorcycle,Metropolitian,80,Apparel,Bhopal,Central,8.69,15,0.892,None,False
SYN2024022600228,26,4.9,17.44693,78.623004,17.548973,78.568862,2024-02-26,18:28:27,18:36:27,Windy,High,scooter,Metropolitian,60,Toys,Hyderabad,South,5.75,8,0.892,None,False
SYN2024022600864,32,5.0,17.292156,78.57062,17.243853,78.778273,2024-02-26,16:02:32,16:19:32,Sandstorms,Jam,scooter,Metropolitian,112,Electronics,Hyderabad,South,22.05,17,0.892,None,False
SYN2024022600093,20,4.6,23.038818,72.582902,23.080142,72.54244,2024-02-26,18:34:47,18:45:47,Windy,High,scooter,Metropolitian,62,Sports,Ahmedabad,West,4.14,11,0.892,None,False
SYN2024022600854,29,4.6,13.026536,77.59954,13.074208,77.643153,2024-02-26,10:45:00,11:00:00,Stormy,High,motorcycle,Metropolitian,83,Books,Bengaluru,South,4.73,15,0.892,None,False
SYN2024022600109,27,5.0,26.812485,75.77707,26.709606,75.782695,2024-02-26,15:29:54,15:41:54,Stormy,Low,motorcycle,Metropolitian,22,Home,Jaipur,North,0.59,12,0.892,None,False
SYN2024022600829,39,4.6,13.184356,80.296429,13.127489,80.532744,2024-02-26,21:35:45,21:45:45,Windy,Jam,motorcycle,Metropolitian,114,Apparel,Chennai,South,25.59,10,0.892,None,False
SYN2024022600429,38,5.0,22.579033,88.278472,22.489784,88.275951,2024-02-26,18:32:46,18:48:46,Sunny,Jam,motorcycle,Urban,34,Pet Supplies,Kolkata,East,0.5,16,0.892,None,False
SYN2024022600659,20,4.5,17.423412,78.463069,17.504065,78.767233,2024-02-26,22:17:07,22:22:07,Windy,Low,motorcycle,Metropolitian,110,Snacks,Hyderabad,South,32.26,5,0.892,None,False
SYN2024022600792,32,4.5,22.685865,75.801895,22.649492,75.929738,2024-02-26,23:03:09,23:06:09,Cloudy,Medium,motorcycle,Metropolitian,95,Sports,Indore,Central,13.12,3,0.892,None,False
SYN2024022600787,37,4.7,18.407299,73.945761,18.339216,73.995593,2024-02-26,19:07:36,19:13:36,Sandstorms,Medium,scooter,Metropolitian,55,Skincare,Pune,West,5.26,6,0.892,None,False
SYN2024022600549,39,4.7,26.97701,75.805347,26.927317,75.628262,2024-02-26,09:15:09,09:24:09,Sandstorms,Low,scooter,Urban,69,Grocery,Jaipur,North,17.55,9,0.892,None,False
SYN2024022600510,28,4.5,18.419101,73.889515,18.511028,74.085987,2024-02-26,17:57:31,18:11:31,Fog,Jam,motorcycle,Metropolitian,156,Electronics,Pune,West,20.72,14,0.892,None,False
SYN2024022600320,30,4.4,20.345239,85.799208,20.270329,85.830595,2024-02-26,10:31:46,10:48:46,Windy,Jam,motorcycle,Metropolitian,65,Toys,Bhubaneswar,East,3.28,17,0.892,None,False
SYN2024022600757,38,4.7,18.475071,73.891944,18.350504,73.997636,2024-02-26,20:58:26,21:07:26,Fog,Low,motorcycle,Metropolitian,76,Apparel,Pune,West,11.15,9,0.892,None,False
SYN2024022600634,33,4.5,12.926338,77.523514,12.939764,77.39102,2024-02-26,21:27:48,21:37:48,Stormy,Low,scooter,Metropolitian,77,Clothing,Bengaluru,South,14.36,10,0.892,None,False
SYN2024022600678,30,4.3,26.823572,75.842297,27.008557,75.691502,2024-02-26,19:11:59,19:23:59,Windy,Jam,scooter,Metropolitian,95,Cosmetics,Jaipur,North,14.96,12,0.892,None,False
SYN2024022600411,23,4.9,26.8348,80.908834,26.99148,80.971406,2024-02-26,19:12:57,19:26:57,Sunny,Jam,motorcycle,Metropolitian,73,Electronics,Lucknow,North,6.21,14,0.892,None,False
SYN2024022600382,26,4.5,22.876618,72.561326,22.776529,72.595271,2024-02-26,17:10:56,17:24:56,Windy,Low,scooter,Other,51,Electronics,Ahmedabad,West,3.48,14,0.892,None,False
SYN2024022600424,33,4.3,12.930774,77.506162,12.874636,77.469986,2024-02-26,20:13:43,20:19:43,Cloudy,Medium,scooter,Metropolitian,63,Toys,Bengaluru,South,3.92,6,0.892,None,False
SYN2024022600277,31,4.7,23.065497,72.513711,22.896895,72.410297,2024-02-26,11:58:43,12:09:43,Fog,Low,motorcycle,Metropolitian,80,Snacks,Ahmedabad,West,10.59,11,0.892,None,False
SYN2024022600261,35,4.3,20.238505,85.856267,20.300814,85.691638,2024-02-26,17:27:35,17:39:35,Windy,Medium,motorcycle,Metropolitian,108,Cosmetics,Bhubaneswar,East,17.17,12,0.892,None,False
SYN2024022600558,43,4.8,13.012907,80.146767,13.032447,80.174147,2024-02-26,21:23:29,21:31:29,Stormy,Medium,scooter,Metropolitian,73,Grocery,Chennai,South,2.97,8,0.892,None,False
SYN2024022600219,32,4.7,12.863088,77.535293,12.972005,77.536837,2024-02-26,23:20:56,23:34:56,Fog,Jam,motorcycle,Metropolitian,65,Pet Supplies,Bengaluru,South,0.5,14,0.892,None,False
SYN2024022600793,29,4.6,23.320247,77.346745,23.376801,77.454068,2024-02-26,21:53:45,22:09:45,Cloudy,Jam,scooter,Semi-Urban,129,Shoes,Bhopal,Central,10.96,16,0.892,None,False
SYN2024022700674,20,4.7,28.551691,77.152647,28.64768,77.082468,2024-02-27,18:51:02,19:10:02,Sandstorms,High,motorcycle,Metropolitian,80,Kitchen,Delhi,North,6.85,19,1.031,None,False
SYN2024022700851,30,4.4,26.762612,80.96105,26.778745,80.812712,2024-02-27,23:42:23,00:04:23,Fog,Jam,scooter,Metropolitian,109,Cosmetics,Lucknow,North,14.73,22,1.031,None,False
SYN2024022700244,25,4.6,22.903644,72.494537,22.802497,72.611373,2024-02-27,23:35:29,23:48:29,Windy,High,motorcycle,Urban,75,Cosmetics,Ahmedabad,West,11.97,13,1.031,None,False
SYN2024022700544,26,4.9,12.857261,77.663102,12.751193,77.641145,2024-02-27,23:18:14,23:21:14,Sunny,Low,motorcycle,Urban,26,Kitchen,Bengaluru,South,2.39,3,1.031,None,False
SYN2024022700257,35,4.6,22.590122,88.354502,22.716051,88.33659,2024-02-27,09:17:59,09:34:59,Cloudy,Jam,motorcycle,Metropolitian,75,Jewelry,Kolkata,East,1.85,17,1.031,None,False
SYN2024022700758,31,4.6,12.96012,77.54357,13.063849,77.548777,2024-02-27,22:01:19,22:14:19,Stormy,Medium,motorcycle,Metropolitian,56,Shoes,Bengaluru,South,0.6,13,1.031,None,False
SYN2024022700737,31,4.5,22.645131,75.952334,22.66853,75.923427,2024-02-27,18:44:25,18:53:25,Stormy,Medium,scooter,Urban,60,Outdoors,Indore,Central,2.97,9,1.031,None,False
SYN2024022700020,27,4.9,26.876886,80.900052,26.666196,80.759423,2024-02-27,20:12:38,20:22:38,Cloudy,Low,motorcycle,Metropolitian,61,Apparel,Lucknow,North,13.97,10,1.031,None,False
SYN2024022700589,29,4.6,22.567941,88.349261,22.622062,88.504653,2024-02-27,17:54:06,18:09:06,Sunny,Jam,motorcycle,Metropolitian,85,Jewelry,Kolkata,East,15.95,15,1.031,None,False
SYN2024022700633,28,4.4,18.49903,73.818478,18.68265,73.733109,2024-02-27,19:57:25,20:07:25,Sandstorms,High,motorcycle,Urban,81,Cosmetics,Pune,West,9.0,10,1.031,None,False
SYN2024022700489,27,4.4,19.169872,72.700357,19.145097,72.49602,2024-02-27,17:43:14,17:58:14,Cloudy,Jam,scooter,Urban,112,Outdoors,Mumbai,West,21.46,15,1.031,None,False
SYN2024022700091,30,4.6,22.602485,88.234552,22.795186,88.156057,2024-02-27,11:41:36,12:04:36,Stormy,Jam,motorcycle,Urban,93,Electronics,Kolkata,East,8.06,23,1.031,None,False
SYN2024022700653,30,4.3,20.24756,85.814484,20.217504,85.862887,2024-02-27,11:12:48,11:19:48,Windy,Low,scooter,Metropolitian,56,Sports,Bhubaneswar,East,5.05,7,1.031,None,False
SYN2024022700844,29,4.8,18.460664,73.87261,18.346583,73.870868,2024-02-27,21:43:17,22:00:17,Cloudy,Jam,scooter,Urban,63,Clothing,Pune,West,0.5,17,1.031,None,False
SYN2024022700459,31,4.8,17.395413,78.315602,17.395687,78.416257,2024-02-27,09:34:39,09:52:39,Stormy,High,motorcycle,Metropolitian,96,Kitchen,Hyderabad,South,10.68,18,1.031,None,False
SYN2024022700696,28,4.5,22.792974,75.854819,22.769321,75.803098,2024-02-27,19:05:53,19:08:53,Windy,Medium,motorcycle,Metropolitian,75,Shoes,Indore,Central,5.3,3,1.031,None,False
SYN2024022700070,24,4.9,23.357531,77.348497,23.25605,77.33551,2024-02-27,23:35:31,23:49:31,Fog,Jam,van,Metropolitian,84,Cosmetics,Bhopal,Central,1.34,14,1.031,None,False
SYN2024022700503,37,4.5,20.175036,85.830271,20.085047,85.923079,2024-02-27,21:45:17,21:56:17,Windy,High,van,Urban,54,Kitchen,Bhubaneswar,East,9.69,11,1.031,None,False
SYN2024022700137,25,4.9,13.208201,80.224379,13.153151,80.086999,2024-02-27,22:33:05,22:57:05,Stormy,Jam,motorcycle,Metropolitian,100,Apparel,Chennai,South,14.87,24,1.031,None,False
SYN2024022700486,26,4.4,26.939207,75.780221,27.001921,75.77457,2024-02-27,17:17:49,17:28:49,Cloudy,Low,scooter,Urban,61,Electronics,Jaipur,North,0.57,11,1.031,None,False
SYN2024022700051,18,4.6,26.858092,81.052261,27.072721,81.030783,2024-02-27,22:40:58,22:46:58,Sandstorms,Low,scooter,Metropolitian,60,Grocery,Lucknow,North,2.17,6,1.031,None,False
SYN2024022700188,33,4.8,26.887066,81.057016,26.745656,80.977516,2024-02-27,18:38:46,18:45:46,Windy,Low,motorcycle,Metropolitian,50,Apparel,Lucknow,North,7.89,7,1.031,None,False
SYN2024022700001,30,4.7,17.369552,78.364541,17.261757,78.125255,2024-02-27,22:58:00,23:16:00,Sunny,Jam,motorcycle,Metropolitian,125,Home,Hyderabad,South,25.4,18,1.031,None,False
SYN2024022700772,36,4.4,26.971221,75.826093,26.930574,75.653978,2024-02-27,17:08:33,17:17:33,Fog,Medium,scooter,Urban,90,Snacks,Jaipur,North,17.06,9,1.031,None,False
SYN2024022700655,31,4.8,13.183803,77.575943,13.214389,77.427929,2024-02-27,21:07:19,21:15:19,Sandstorms,Medium,scooter,Metropolitian,85,Electronics,Bengaluru,South,16.02,8,1.031,None,False
SYN2024022700241,21,4.9,23.147226,77.385755,23.212082,77.416881,2024-02-27,16:57:02,17:07:02,Fog,Low,scooter,Metropolitian,65,Grocery,Bhopal,Central,3.18,10,1.031,None,False
SYN2024022700043,28,4.7,13.077154,80.36927,12.965047,80.491048,2024-02-27,10:34:30,10:42:30,Sandstorms,Medium,motorcycle,Metropolitian,89,Cosmetics,Chennai,South,13.19,8,1.031,None,False
SYN2024022700093,22,4.8,17.377691,78.507036,17.256349,78.325043,2024-02-27,08:29:48,08:41:48,Sunny,Low,van,Metropolitian,81,Skincare,Hyderabad,South,19.32,12,1.031,None,False
SYN2024022700331,26,4.4,19.016751,72.919209,19.142602,72.925773,2024-02-27,15:26:08,15:38:08,Sandstorms,High,motorcycle,Urban,51,Snacks,Mumbai,West,0.73,12,1.031,None,False
SYN2024022700699,27,4.9,12.825477,77.534492,12.845859,77.60555,2024-02-27,11:39:33,11:55:33,Windy,Jam,motorcycle,Metropolitian,82,Sports,Bengaluru,South,7.7,16,1.031,None,False
SYN2024022700552,20,4.8,13.225628,80.249914,13.327014,80.214845,2024-02-27,23:51:42,00:03:42,Cloudy,Medium,motorcycle,Urban,58,Outdoors,Chennai,South,3.8,12,1.031,None,False
SYN2024022700565,32,4.4,20.323619,85.871702,20.333441,85.750144,2024-02-27,18:28:41,18:38:41,Cloudy,High,motorcycle,Metropolitian,134,Skincare,Bhubaneswar,East,12.67,10,1.031,None,False
SYN2024022700588,34,4.3,26.832514,75.792143,26.86836,75.770971,2024-02-27,14:45:51,14:56:51,Sunny,Low,motorcycle,Metropolitian,45,Apparel,Jaipur,North,2.1,11,1.031,None,False
SYN2024022700516,25,5.0,22.80723,75.793431,22.826203,75.615888,2024-02-27,20:42:53,20:52:53,Fog,Low,scooter,Urban,88,Apparel,Indore,Central,18.2,10,1.031,None,False
SYN2024022700466,30,4.8,19.024004,72.972185,18.934272,73.142594,2024-02-27,17:40:53,17:51:53,Cloudy,Low,motorcycle,Metropolitian,79,Home,Mumbai,West,17.92,11,1.031,None,False
SYN2024022700229,35,4.5,23.313313,77.412639,23.315766,77.501608,2024-02-27,19:26:57,19:36:57,Fog,Medium,scooter,Urban,54,Grocery,Bhopal,Central,9.09,10,1.031,None,False
SYN2024022700412,19,4.5,18.562958,73.732783,18.649788,73.804393,2024-02-27,19:08:18,19:28:18,Stormy,Jam,scooter,Metropolitian,80,Outdoors,Pune,West,7.55,20,1.031,None,False
SYN2024022700626,24,5.0,18.529587,73.754517,18.502522,73.829235,2024-02-27,17:40:08,17:52:08,Sunny,Jam,motorcycle,Metropolitian,80,Kitchen,Pune,West,7.88,12,1.031,None,False
SYN2024022700966,31,4.3,26.830493,81.05734,26.755684,81.053484,2024-02-27,23:01:32,23:20:32,Sunny,Jam,van,Metropolitian,45,Jewelry,Lucknow,North,0.5,19,1.031,None,False
SYN2024022700335,18,4.5,26.927399,75.863375,26.698365,75.679743,2024-02-27,18:03:49,18:17:49,Cloudy,High,motorcycle,Metropolitian,128,Snacks,Jaipur,North,18.23,14,1.031,None,False
SYN2024022700512,27,4.4,13.20126,80.210291,13.287381,80.546042,2024-02-27,21:22:27,21:36:27,Stormy,Low,motorcycle,Metropolitian,109,Cosmetics,Chennai,South,35.0,14,1.031,None,False
SYN2024022700708,30,4.5,23.183133,77.425652,23.122373,77.482818,2024-02-27,18:48:56,18:51:56,Windy,Medium,scooter,Metropolitian,55,Clothing,Bhopal,Central,5.85,3,1.031,None,False
SYN2024022700265,31,4.3,18.58073,73.992315,18.409051,74.011748,2024-02-27,23:55:21,00:07:21,Sandstorms,High,motorcycle,Urban,43,Jewelry,Pune,West,2.08,12,1.031,None,False
SYN2024022700310,28,4.7,18.477882,73.791037,18.493855,73.634217,2024-02-27,20:55:52,21:12:52,Sunny,Jam,scooter,Metropolitian,97,Skincare,Pune,West,16.54,17,1.031,None,False
SYN2024022700962,38,4.2,22.573732,75.888064,22.6512,75.795531,2024-02-27,20:47:48,21:01:48,Sandstorms,High,van,Metropolitian,87,Skincare,Indore,Central,9.5,14,1.031,None,False
SYN2024022700550,34,4.5,22.610927,75.827509,22.714806,75.839766,2024-02-27,17:51:20,18:09:20,Stormy,Jam,scooter,Metropolitian,54,Apparel,Indore,Central,1.27,18,1.031,None,False
SYN2024022700553,39,4.3,18.54575,73.819024,18.754405,73.857964,2024-02-27,18:19:30,18:29:30,Windy,Low,motorcycle,Urban,57,Pet Supplies,Pune,West,4.12,10,1.031,None,False
SYN2024022700906,34,4.7,18.712046,73.889825,18.758982,73.908148,2024-02-27,08:39:20,08:42:20,Windy,Medium,motorcycle,Metropolitian,74,Cosmetics,Pune,West,1.93,3,1.031,None,False
SYN2024022700365,34,5.0,22.703366,75.821581,22.548651,75.662032,2024-02-27,19:38:59,19:50:59,Fog,Low,motorcycle,Metropolitian,74,Snacks,Indore,Central,16.38,12,1.031,None,False
SYN2024022701020,38,4.6,19.166852,72.920499,19.023258,72.997714,2024-02-27,19:41:23,19:56:23,Stormy,Low,motorcycle,Metropolitian,69,Pet Supplies,Mumbai,West,8.12,15,1.031,None,False
SYN2024022700425,31,4.8,12.930584,77.449697,12.652358,77.433581,2024-02-27,23:05:12,23:21:12,Windy,Jam,motorcycle,Metropolitian,90,Home,Bengaluru,South,1.83,16,1.031,None,False
SYN2024022700340,26,4.8,23.234084,77.273005,23.222666,77.454738,2024-02-27,17:43:26,17:46:26,Fog,Medium,motorcycle,Urban,85,Books,Bhopal,Central,18.57,3,1.031,None,False
SYN2024022700533,34,4.6,22.465268,88.390934,22.434263,88.300828,2024-02-27,11:55:19,11:58:19,Sunny,Low,scooter,Metropolitian,58,Skincare,Kolkata,East,9.26,3,1.031,None,False
SYN2024022700383,25,4.5,22.676172,75.83373,22.61153,75.738708,2024-02-27,11:44:32,11:57:32,Stormy,Low,van,Urban,40,Grocery,Indore,Central,9.75,13,1.031,None,False
SYN2024022700534,29,4.6,22.973134,72.65637,22.906163,72.546901,2024-02-27,23:26:36,23:40:36,Sandstorms,Jam,scooter,Metropolitian,56,Snacks,Ahmedabad,West,11.21,14,1.031,None,False
